Time,T1,T2,T3,T4,T5
0.0,10.0,5.0,70.0,40.0,0.0
0.1,10.180417749325967,15.367918169958676,67.98109998212256,39.933461683645355,0.03853365009068206
0.2,12.89705307948284,23.7386816774665,66.09358503294932,39.86709836172066,0.07721147837085031
0.30000000000000004,16.9389198595512,30.456621635524414,64.32860019624121,39.80090998274833,0.11603334966686031
0.4,21.519705252894806,35.808858366569574,62.677892568677045,39.734896495036665,0.15499903878239865
0.5,26.144931573819864,40.03467596619783,61.13376954885744,39.66905784653106,0.1941082306396762
0.6000000000000001,30.51850813437407,43.33336721504152,59.689060137266154,39.60339398466521,0.23336052047633424
0.7000000000000001,34.47730991376796,45.87079832431999,58.337079033734234,39.53790485621286,0.27275541409840043
0.8,37.94565144627907,47.78490268191182,57.0715933061487,39.47259040714035,0.3122923281891361
0.9,40.903837889367175,49.1902785667453,55.88679142692732,39.407450582459916,0.35197059067358244
1.0,43.36664627075755,50.18203683441902,54.77725449374093,39.34248532608391,0.391789441138577
1.1,45.36877849532766,50.83902068405256,53.73792946806376,39.27769458067998,0.4317480313079788
1.2000000000000002,46.955184632404666,51.22649961658273,52.76410428019701,39.213078287527374,0.4718454255728042
1.3,48.1747661520841,51.39842304955519,51.85138466265718,39.14863638637438,0.512080601575943
1.4000000000000001,49.07640562128403,51.399305166725206,50.9956725855466,39.084368815297005,0.5524524508510896
1.5,49.70658109905074,51.265800955093724,50.193146177988076,39.02027551055905,0.5929597795154873
1.6,50.10804528877692,51.02802367368599,49.440241029050405,38.956356406473546,0.6336013090160575
1.7000000000000002,50.31920698264005,50.71064584915787,48.73363277001933,38.892611435265785,0.6743756769284424
1.8,50.373964366802205,50.3338190589262,48.07022084748713,38.82904052693789,0.7152814378084655
1.9000000000000001,50.30181818407807,49.91394204890207,47.447113403631164,38.76564360913509,0.7563170640954769
2.0,50.12814801460956,49.46430196905632,46.86161318625913,38.70242060701378,0.797480947067016
2.1,49.874574645716784,48.9956093660908,46.31120441724942,38.6393714431114,0.838771397844201
2.2,49.559356715759385,48.51644440975613,45.79354055273156,38.576496037218284,0.8801866484472111
2.3000000000000003,49.19779007780431,48.03362887877659,45.30643287336848,38.51379430625149,0.9217248529002027
2.4000000000000004,48.80259026547327,47.552535943605534,44.84783984839279,38.45126616413073,0.9633840883849912
2.5,48.384246763279904,47.077348102180395,44.41585721951965,38.388911521656446,1.0051623564427585
2.6,47.951344037075565,46.61127188201059,44.00870875299363,38.326730286390195,1.0470575842228347
2.7,47.51084721345095,46.15671592172872,43.62473762237833,38.26472236253727,1.0890676257783725
2.8000000000000003,47.06835340727142,45.71543915915074,43.26239836820781,38.20288765083172,1.131190263407322
2.9000000000000004,46.62831030198371,45.28867350361917,42.92024940490087,38.14122604842393,1.1734232090386072
3.0,46.19420509024858,44.87722564132895,42.59694602870648,38.07973744877057,1.2157641056618853
3.1,45.76872611162627,44.481561006865086,42.29123390368154,38.01842174152732,1.2582105288009946
3.2,45.35390167124452,44.10187373956021,42.001942967533125,37.95727881244403,1.3007599880276668
3.3000000000000003,44.95121562779805,43.73814298363706,41.72798178839415,37.896308543262926,1.3434099285203123
3.4000000000000004,44.561707190953655,43.390180608213704,41.46833226176226,37.835510811619315,1.3861577326593457
3.5,44.186054103457835,43.05766995309733,41.22204467765808,37.7748854909453,1.429000721662873
3.6,43.82464211116092,42.74019701158738,40.98823312677388,37.71443245037636,1.4719361572612195
3.7,43.477623119220425,42.43727632278642,40.76607121065446,37.654151554660906,1.514961243408259
3.8000000000000003,43.144963569119916,42.148371899795265,40.554788040229866,37.59404266407292,1.5580731280287647
3.9000000000000004,42.82648466670964,41.87291402950649,40.35366450516437,37.53410563432762,1.6012689048008761
4.0,42.52189545398131,41.61031285324452,40.16202979377025,37.474340316500204,1.6445456149724604
4.1000000000000005,42.23082012002575,41.35996927423432,39.97925814544607,37.41474655694794,1.6879002492101574
4.2,41.952820326567235,41.12128341076403,39.80476582404749,37.35532419723534,1.731329749480154
4.3,41.68741359145355,40.89366133150757,39.638008292559334,37.296073074062726,1.7748310109592713
4.4,41.434087861395014,40.67652022307005,39.47847757954109,37.23699301919798,1.8184008839754089
4.5,41.19231345613987,40.46929230497833,39.32569982187065,37.17808385941183,1.8620361759759692
4.6000000000000005,40.96155270157901,40.271427708600854,39.179232972835294,37.11934541641641,1.9057336535230942
4.7,40.741267482905826,40.082396574975505,39.038664663937936,37.06077750680733,1.9494900443144203
4.800000000000001,40.53092502498228,39.90169044845497,38.90361021051673,37.002379942009185,1.9933020392281136
4.9,40.33000260634424,39.72882312791258,38.77371075196007,36.94415252822466,2.037166294390987
5.0,40.1379910585785,39.56333110002988,38.64863151649466,36.88609506638704,2.0810794332682936
5.1000000000000005,39.95439726344076,39.40477363256645,38.52806020271546,36.82820735211642,2.1250380487739475
5.2,39.77874597260925,39.25273259444389,38.41170546953335,36.770489175679465,2.1690387053997844
5.300000000000001,39.61058119582437,39.10681207054409,38.29929552783671,36.71294032195281,2.213077941362615
5.4,39.44946687960454,38.966637816975606,38.19057682711879,36.655560570390065,2.257152270767758
5.5,39.29498727882381,38.831856605979084,38.085312829541394,36.59834969499259,2.3012581857874697
5.6000000000000005,39.146746989143814,38.70213545570057,37.98328287173161,36.54130746428391,2.3453921588541915
5.7,39.00437099433549,38.5771608713903,37.88428108643484,36.48443364128753,2.38955064486297
5.800000000000001,38.86750414402208,38.456637973391295,37.78811542046771,36.42772798350917,2.4337300833891025
5.9,38.73581070580119,38.34028964715116,37.694606696050435,36.371190242921806,2.4779269009115152
6.0,38.60897374675656,38.22785566617053,37.60358775363714,36.31482016595523,2.5221375130475616
6.1000000000000005,38.486694529415935,38.119091838424225,37.514902637255226,36.25861749348934,2.5663583268195107
6.2,38.368691808073315,38.013769205270926,37.42840587919855,36.20258196085061,2.6105857427672072
6.300000000000001,38.2547009527361,37.91167309380604,37.34396169666068,36.146713297812376,2.654816157508932
6.4,38.144473308937464,37.812602445033676,37.261443449966016,36.09101122859926,2.6990459656417904
6.5,38.03777536757939,37.716368968745215,37.18073297534464,36.03547547189567,2.743271562195092
6.6000000000000005,37.93438802878727,37.62279643903601,37.101720043718984,35.980105740857084,2.787489344764942
6.7,37.83410584917673,37.53171998185052,37.024301823700945,35.92490174312409,2.8316957157353104
6.800000000000001,37.73673620745469,37.44298530916807,36.948382326308774,35.86986318084392,2.8758870848012967
6.9,37.64209864317168,37.35644812922914,36.87387199097907,35.81498975069292,2.9200598710405576
7.0,37.550024104095364,37.271973479464336,36.80068721582029,35.760281143905644,2.964210505349934
7.1000000000000005,37.46035458304812,37.18943540933457,36.72875013790517,35.7057370462914,3.0083354316608726
7.2,37.372941939208495,37.10871595459627,36.65798792749975,35.651357138292084,3.052431110959683
7.300000000000001,37.28764783618671,37.0297050938254,36.58833276658349,35.59714109499275,3.096494021623942
7.4,37.204342706480055,36.95229986750356,36.51972125890242,35.543088586186805,3.1405206631980125
7.5,37.12290545424399,36.876404136695825,36.45209427665441,35.489199276409714,3.184507557735516
7.6000000000000005,37.043222984624656,36.80192818651924,36.38539669775423,35.43547282497575,3.2284512516392403
7.7,36.96518939040442,36.7287880514487,36.3195769668114,35.381908886062476,3.272348319208791
7.800000000000001,36.88870591910992,36.65690549326679,36.25458708526843,35.328507108725695,3.3161953629638594
7.9,36.81368013820921,36.58620731282379,36.190382167318994,35.275267136994714,3.3599890174119813
8.0,36.740025918926484,36.51662533670419,36.12692043117899,35.222188609880924,3.4037259492185195
8.1,36.667662696395034,36.44809581992423,36.06416282396128,35.169271161514715,3.447402861349591
8.200000000000001,36.59651475914086,36.38055885191736,36.002072631507474,35.116514421199525,3.4910164958544803
8.3,36.52651193755333,36.31395895376136,35.94061588779389,35.06391801343373,3.534563632288332
8.4,36.457588594826554,36.24824424043584,35.879760829518695,35.01148155801442,3.5780410920857375
8.5,36.389683405428066,36.18336624098945,35.819477782433815,34.959204670127605,3.6214457404174354
8.6,36.322739105314774,36.11927970025005,35.75973903955826,34.9070869604175,3.6647744879077018
8.700000000000001,36.256702186415964,36.055942332545506,35.70051870673879,34.855128035071615,3.708024292687579
8.8,36.1915227431061,35.99331469895989,35.64179262659364,34.803327495920996,3.7511921621545308
8.9,36.12715410825358,35.93135991672033,35.583538198557115,34.75168494051029,3.794275155011328
9.0,36.0635527674301,35.87004360529632,35.525734357586174,34.70019996221528,3.837270382887636
9.1,36.000678028126416,35.80933361286109,35.46836139705059,34.648872150316286,3.880175012377982
9.200000000000001,35.93849194679068,35.74919995479585,35.41140092806308,34.59770109012006,3.9229862665696555
9.3,35.876959057303445,35.68961460133142,35.35483575167071,34.54668636304371,3.965701426991313
9.4,35.81604619856263,35.630551340742315,35.29864977490688,34.495827546718054,4.008317835337409
9.5,35.7557224440172,35.57198572150757,35.242827973784756,34.44512421511379,4.050832894873065
9.600000000000001,35.695958951756445,35.513894937473,35.187356326233804,34.39457593864721,4.0932440721758425
9.700000000000001,35.636728840809475,35.456257731289085,35.13222175416047,34.34418228429534,4.135548898695389
9.8,35.578006858611296,35.39905412338603,35.077411950894536,34.29394281568149,4.177744972505186
9.9,35.519769463391775,35.34226548812895,35.02291543708471,34.2438570932234,4.2198299595858515
10.0,35.461994689228746,35.28587444538727,34.96872149300681,34.19392467424911,4.261801595312764
10.100000000000001,35.40466198101654,35.22986471473009,34.9148200568699,34.14414511310534,4.303657685933005
10.200000000000001,35.34775215588592,35.174221097878736,34.861201724781694,34.09451796129358,4.345396109901677
10.3,35.291247301436044,35.11892939636135,34.807857699019976,34.04504276759373,4.387014819214133
10.4,35.235130654380384,35.063976320023635,34.754779736236124,33.99571907818789,4.428511840656923
10.5,35.17938656571975,35.00934945538671,34.70196012457359,33.946546436795,4.469885277085363
10.600000000000001,35.1240004108009,34.9550371961943,34.64939164252181,33.89752438480106,4.511133308595662
10.700000000000001,35.068958489076174,34.90102866411587,34.597067509695634,33.84865246138975,4.552254193631125
10.8,35.01424799242089,34.84731368568055,34.5449813750674,33.799930203681605,4.593246270116375
10.9,34.95985694217747,34.79388273998584,34.49312728278006,33.75135714686867,4.63410795648387
11.0,34.905774152238926,34.740726923387065,34.44149964574856,33.702932824351066,4.6748377526106175
11.100000000000001,34.85198916527899,34.68783790429598,34.3900932219474,33.65465676787871,4.715434240851352
11.200000000000001,34.798492204764294,34.63520788521667,34.33890309227099,33.60652850769236,4.755896086854499
11.3,34.74527408194851,34.58282953805038,34.28792463085783,33.55854757266142,4.796222040397866
11.4,34.69232620165515,34.5306960017577,34.237153492799905,33.510713490430696,4.836410936187661
11.5,34.63964052441272,34.47880085225765,34.18658559484409,33.46302578756403,4.876461694610768
11.600000000000001,34.587209520413786,34.42713806389048,34.13621709492771,33.41548398968799,4.916373322359252
11.700000000000001,34.53502613543716,34.37570198421642,34.0860443770214,33.36808762163808,4.956144913087879
11.8,34.48308375355146,34.32448730612627,34.03606403623592,33.320836207605424,4.995775647969547
11.9,34.431376173710326,34.27348904979155,33.98627286464381,33.27372927128394,5.035264796191127
12.0,34.379897578974195,34.22270253817001,33.936667837408194,33.22676633601778,5.074611715445509
12.100000000000001,34.32864251317408,34.17212337664711,33.88724610108331,33.17994692494972,5.113815852296971
12.200000000000001,34.27760585487315,34.121747433282955,33.83800496154469,33.133270561172196,5.15287674255542
12.3,34.22678279452751,34.071570821758044,33.78894187358759,33.08673676787536,5.191794011550302
12.4,34.176168814783736,34.02158988670359,33.74005443182429,33.040345068481464,5.230567374343825
12.5,34.125759669339196,33.97180118519628,33.69134035978756,32.99409498681573,5.26919663595286
12.600000000000001,34.07555136548914,33.92220147360517,33.642797501914714,32.947986047247454,5.307681691451197
12.700000000000001,34.025540146304834,33.872787693998575,33.59442381534201,32.902017774842506,5.346022526031726
12.8,33.97572245413206,33.823556945300666,33.546217352536424,32.856189695726364,5.384219214966685
12.9,33.92609495268494,33.77450650067735,33.49817627176869,32.810501336867674,5.422271923621058
13.0,33.87665454248763,33.72563381979356,33.45029884449104,32.76495222592178,5.460180907479263
13.100000000000001,33.827398291158474,33.676936493766455,33.402583422199754,32.719541891956716,5.497946511731062
13.200000000000001,33.77832333679059,33.62841216891198,33.35502839053256,32.67426986646605,5.535569170619715
13.3,33.729427067167954,33.58005868818477,33.30763225441183,32.62913568149016,5.573049408651073
13.4,33.68070704658803,33.531874033483845,33.26039360332466,32.58413887041119,5.610387839902369
13.5,33.6321608646461,33.48385620697655,33.2133110400042,32.53927896985523,5.647585164746675
13.600000000000001,33.58378627865712,33.43600334285881,33.166383247589685,32.494555517893964,5.684642172986249
13.700000000000001,33.53558121586014,33.388313709085054,33.11960899066594,32.44996805401677,5.7215597439010315
13.8,33.48754367438028,33.34078563009306,33.072987068945565,32.40551612064998,5.75833884195004
13.9,33.439671715170554,33.2934174805276,33.02651631350988,32.36119926328717,5.794980516368729
14.0,33.391963557970634,33.246207759981715,32.98019563157252,32.3170170289374,5.831485905963669
14.100000000000001,33.34441752895881,33.19915505214807,32.93402398202912,32.27296896700589,5.867856236113507
14.200000000000001,33.29703192902668,33.15225792123544,32.88800031360926,32.22905463187047,5.9040928071760606
14.3,33.24980523875394,33.105515073152674,32.84212366111685,32.18527357887242,5.940197012527793
14.4,33.20273600209744,33.05892526404213,32.79639309082038,32.14162536659984,5.976170328223494
14.5,33.155822800365165,33.01248727965002,32.75080768826892,32.09810955771639,6.012014306748895
14.600000000000001,33.109064280045565,32.966199957307396,32.70536657133739,32.05472571822739,6.047730581816454
14.700000000000001,33.062459163159616,32.9200621941193,32.66006889507649,32.01147341718244,6.08332087045067
14.8,33.01600622054381,32.87407292590115,32.61491383918028,31.968352227304045,6.118786969324457
14.9,32.9697042785226,32.82823113277367,32.56990061143074,31.925361725085498,6.154130751732193
15.0,32.92355222995147,32.78253584828648,32.52502845327403,31.882501490857663,6.189354164070849
15.100000000000001,32.87754898250664,32.73698611787601,32.48029661478749,31.83977110930169,6.224459229384113
15.200000000000001,32.831693466784394,32.69158100561241,32.43570435882,31.797170169536706,6.259448044174843
15.3,32.78598464050163,32.646319597710516,32.39125096313432,31.754698265133246,6.2943227772651795
15.4,32.7404215846914,32.6012010796379,32.34693576668043,31.712354992688866,6.3290856706677605
15.5,32.695003389810374,32.55622464514043,32.30275811507672,31.67013995367626,6.3637390360370665
15.600000000000001,32.64972916314178,32.51138950231113,32.25871736428411,31.628052754401974,6.398285253672603
15.700000000000001,32.60459803986974,32.46669488259167,32.214812886038565,31.58609300590785,6.432726771591676
15.8,32.559609191866315,32.42214004601866,32.17104407100598,31.54426032386812,6.467066101524852
15.9,32.51476182251112,32.37772427753272,32.12741032660782,31.502554328750545,6.501305818138192
16.0,32.4700551537133,32.33344687829784,32.08391107187151,31.460974646124875,6.535448560056971
16.1,32.425488428921284,32.28930716725104,32.040545738380985,31.41952090666918,6.569497027195806
16.2,32.38106091566622,32.24530448213722,31.997313770926024,31.37819274621068,6.6034539782912285
16.3,32.33677191760938,32.201438186216336,31.954214631544676,31.336989805635568,6.63732222641765
16.400000000000002,32.29262075148258,32.15770765401753,31.911247791031776,31.2959117312828,6.671104641952528
16.5,32.24860675191082,32.114112273734364,31.868412730402007,31.25495817495351,6.704804149625306
16.6,32.204729259532115,32.07065143990505,31.8257089368637,31.214128794798224,6.73842370990624
16.7,32.16098768227493,32.027324599629594,31.783135930042803,31.17342325129252,6.771966393438136
16.8,32.11738138606311,31.984131178107226,31.74069322023044,31.132841214692466,6.805435235091868
16.900000000000002,32.07390978126911,31.941070630310183,31.69838033685722,31.09238235888565,6.838833361365783
17.0,32.03057229002173,31.898142422850224,31.65619681861193,31.05204636376541,6.872163939881882
17.1,31.987368324905535,31.855346034161297,31.614142213524747,31.011832915130775,6.905430178238297
17.2,31.94429725870107,31.81268095465239,31.572216079004626,30.97174170450209,6.938635321684731
17.3,31.901358599383027,31.77014668403508,31.530417980268307,30.931772429478148,6.971782654917826
17.400000000000002,31.858551882761017,31.727742733543916,31.488747491733964,30.89192479367886,7.004875499313944
17.5,31.81587658028269,31.68546862762641,31.447204198106892,30.8521985067456,7.037917209879077
17.6,31.77333216335421,31.643323899344093,31.405787691347662,30.81259328382859,7.070911170571004
17.7,31.73091814380574,31.6013080960148,31.364497575230533,30.773108848592436,7.103860806826453
17.8,31.68863405225994,31.559420769698164,31.323333457550778,30.73374492775433,7.13676955640327
17.900000000000002,31.646479425099706,31.51766148527782,31.282294956911276,30.694501256117487,7.169640891883119
18.0,31.604453802706974,31.47602981627884,31.241381699334124,30.655377574266744,7.202478306696761
18.1,31.56255672723835,31.434525343903022,31.20059331746486,30.6163736279992,7.235285312188111
18.2,31.52078776317216,31.393147661434305,31.159929454463544,30.577489171529272,7.268065445332813
18.3,31.479146481329543,31.35189636739555,31.11938975811139,30.538723962863873,7.3008222527377455
18.400000000000002,31.437632466274838,31.310771072054237,31.07897388657214,30.500077768564605,7.333559302028306
18.5,31.396245307768837,31.269771392561925,31.03868150420227,30.461550360450616,7.36628016957534
18.6,31.354984603067454,31.22889695399607,30.998512282467267,30.423141516345293,7.398988442396956
18.7,31.313849960498363,31.188147391404378,30.9584659018804,30.384851021857816,7.43168771701526
18.8,31.272840995201655,31.147522345921633,30.91854204852634,30.346678667452164,7.4643815934047195
18.900000000000002,31.231957331720626,31.107021467183408,30.878740416271413,30.308624250373686,7.4970736762547965
19.0,31.19119860375614,31.06664441373461,30.839060707218987,30.270687575144066,7.529767570894575
19.1,31.150564460850486,31.026390859301078,30.79950263768017,30.232868458998706,7.562466875205408
19.200000000000003,31.11005456884799,30.986260493238273,30.760065938619277,30.195166732310465,7.595175178123192
19.3,31.069668575248947,30.94625298731964,30.72075032453567,30.15758221070873,7.62789607771185
19.400000000000002,31.029406127263464,30.906368013040467,30.681555509668236,30.120114709589654,7.66063317217971
19.5,30.989266872101656,30.86660524189607,30.642481208255877,30.082764044349396,7.693390059735094
19.6,30.949250481624393,30.82696436903404,30.603527156674684,30.045530050208402,7.72617030986297
19.700000000000003,30.90935668157617,30.78744514130307,30.564693139690043,30.00841260572066,7.758977429262468
19.8,30.869585162464844,30.748047271742458,30.52597891042366,29.971411561102638,7.7918149656908735
19.900000000000002,30.829935613863547,30.708770472506952,30.487384221193636,29.934526765866423,7.824686466248183
20.0,30.790407757271904,30.66961448678558,30.4489088541537,29.897758096739363,7.857595384034825
20.1,30.751001313618694,30.630579057212465,30.410552590924116,29.86110542996218,7.89054517383194
20.200000000000003,30.711715993624665,30.591663916498977,30.372315203585636,29.82456863307392,7.923539320475682
20.3,30.67255151767079,30.552868806696686,30.334196473173392,29.788147581696915,7.956581273052329
20.400000000000002,30.63350763973304,30.5141935023392,30.296196211862814,29.75184217956435,7.98967435632229
20.5,30.594584099057673,30.475637763718392,30.258314218175876,29.71565231808422,8.022821949556615
20.6,30.555780645360972,30.437201361494203,30.220550300528384,29.679577897441074,8.05602737700436
20.700000000000003,30.517097043550226,30.398884081317043,30.182904281650565,29.643618830550025,8.089293886581018
20.8,30.478533048846682,30.360685699277745,30.145375975144677,29.607775022205765,8.122624774592676
20.900000000000002,30.440088436999023,30.322606011640055,30.107965213905263,29.572046394214823,8.15602321746082
21.0,30.40176298838876,30.28464481922062,30.07067183518099,29.5364328722233,8.18949236456505
21.1,30.363556487009816,30.246801926218897,30.033495679437713,29.500934384576865,8.223035334940665
21.200000000000003,30.325468708346165,30.209077128603806,29.996436579284328,29.46555085280165,8.256655304634982
